product_id,product_title,rating,summary,review,location,upvotes,downvotes,clean_date,helpfulness,sentiment,review_length
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Great product,The most amazing earphone by realme at this budget with best bass & clear voice call. Battery backup is just amazing.  Its so light that your ear can hardly feel the earphones on the ears even after using continuously for whole day.  Also the flips are ao soft and comfortable.Thank you flipkart,Coimbatore,0,0,00:00:00,0,positive,52
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Terrific,Excellent battery backup. Good looking and stylish earphones. Music clarity is very good. Bass is above average for earphones. Overall good buy for 1599 bucks.,Noida,0,0,00:00:00,0,positive,25
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Delightful,"This product is really worth its money. It is light weighted and properly fits in the ear. Good sound quality and good bass. Excellent product by ""Realme"".Thanks.",Dehradun,0,0,00:00:00,0,positive,27
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Pretty good,"very good product ... trust me it's good bass, good sound, good battery backup but designfor me can do better in future ..value for your money",Mumbai,0,0,00:00:00,0,positive,26
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Highly recommended,Build quality is awesome at this price range Battery backup is excellent Not highly appreciated for bass heads Worth for the price and go for it,Parvathipuram,0,0,00:00:00,0,positive,26
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Value-for-money,"I brought this because i have a realme phone and it has very good battery backup. There's some minor things that i dont like (it doesn't vibrates when someone calls you, you can connect only one device at a time, don't have protection on the charging port, balanced bass, doesn't had extra bass like boat headphones) but other than that it's the best nickband. Battery backup is just awesome plus it has very good charging speed. It doesn't hurt your ears. It's very comfortable to wear.",Hyderabad,0,0,00:00:00,0,positive,86
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Pretty good,"I'm overall impressed with this product...It's been almost 22 days I'm using this product...Overall no complain..But still there is something u should know....PROS:- * Sound quality is above expectations *Build quality is too good*Best thing of this earphone is it's battery backup.. I have used this product almost 12to14hrs..CONS:- * Magnetic force decrease about 2% after 15day(as I felt )* Neck band is some thing felt to be short. * This one is very serious, sometimes it doesn't...",Barasat,0,0,00:00:00,0,positive,78
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Must buy!,Amazing product by realme after using it I am writing thise review battery backup is good sound quality is awesome and built quality is also very nice if you are searching for any blutooth wireless headset just go for it.,Navi Mumbai,0,0,00:00:00,0,positive,40
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Great product,Very good product.. value of money... nice sounds quality battery backup is very good  love it so much..ðŸ˜ðŸ˜ðŸ˜,Bengaluru,0,0,00:00:00,0,positive,18
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Just wow!,"I am happy with the product. Sound quality is awesome, no harm for eardrums at all as much as I have used. Sound lagging with games like PUBG. Battery back up is great. Upgradation can be sone on bass quality to make music feel to the core. Over all a thumbs up. 4.5/5, 0.5 can be earned on improved bass quality. Thank you!Happy as it is worth.",Bengaluru,0,0,00:00:00,0,positive,67
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Awesome,"Brilliant headset. Will always stick like a magnet whenever you remove them from your ears. It helps saving battery by stoping music. It's quite convenient and tidy. The levels are good, especially high bit rate songs. Good buy ðŸ‘",Kannauj,0,0,00:00:00,0,positive,39
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Awesome,This realme buds was awesome build quality is too good and main thing battery back was too good and..... Best thing value for money not too much costly this ear phone in budget and it is good thing...ðŸ¥°ðŸ¥°ðŸ¥°,Mahesana District,0,0,00:00:00,0,positive,38
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Awesome,"Ultimately this is the real Bluetooth headphone,I have used this headphone from last three months and I just say this is awesome,Combination of yellow and black give it a premium and cool look.And the battery backup is just god level.Also the quick charging feature work very properly in this headphone.Call quality and noise cancellation is great, this is not for gaming because sound lag is occurs , and the sound quality for song is quite good, not great.Only the thing that I don't like ...",Asifabad,1,0,00:00:00,1,positive,85
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Pretty good,"Bass is more than good. Sound quality is awesome. Comfort level is great don't feel anything hazzy. Fits to ear very well. Build Quality is good only thing I disliked that there's no protection for charging spot sweat or water can damage & call alert vibration while incoming call you must have provided it when build everything good apart from it. Magnetic on off is great way to fuction, saves a lot of battery. 2 more button if given on the left side for operating would have made operating it ...",Mumbai,0,0,00:00:00,0,positive,91
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Super!,Earphones are really good and have a very good battery backup. Bass is really good Sound quality is clear If you seeing forward to buy it don't bother it will stand your requirements obviously.,Hyderabad,0,0,00:00:00,0,positive,34
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Excellent,After using buds more than one month I m going to write my review.. sound pattern of dynamic drivers 11.5mm with base is awesome but not with twitters sound(like jhan jhan sound)  bettery back is very good comparatively to JBL. But one thing I note that is calling feature.. itâ€™s worst. The mike of buds pick a lot of sound from background than my voice. Even blowing air sound heard too much to listener.,Asansol,0,0,00:00:00,0,positive,74
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Must buy!,"Best wireless ear phone it is ...Bass is good , design is good and build quality is good",Burdwan,0,0,00:00:00,0,positive,18
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Good choice,"Best in this price range. Awesome sound quality and bass is also good as per the  price. Build quality awesome. Battery backup insane.... 10-12 hours and supports fast charging too, full charge in 1.5 hrs.",Bengaluru,0,0,00:00:00,0,positive,35
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Pretty good,Overall experience is good but while playing PUBG the synchronization is not good when i fire from gun the sound of bullet came late around 0.05 to 1 sec so it was so irritating for me.. i would recommend this product for calling and listening music but not recommend for playing games specially PUBG,Giridih,0,0,00:00:00,0,negative,54
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Simply awesome,very good product from ream me. the most amazing thing is its magnetic effect. voice quality is best and also battery back up is best. go through it. paisa vasool headphone hai bhai.,Hyderabad,0,0,00:00:00,0,positive,33
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Highly recommended,Actually i purchased it after watching so much comparison videos on youtube and finally i got the best one. The sound quality is awesome.Battery backup is also 5/5.Design is also 5/5.Bass is average but you will love that punchy sound.It's the best product on this range.,Phulabani,0,0,00:00:00,0,positive,46
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Perfect product!,"These have excellent build quality, great battery backup, fantastic call experience (thanks to its mics). Sound quality is not top notch although bass heads will love it. Definitely not for those who are looking for the balance sound and punchy but non over powering bass. These support SBC and AAC codecs in all those android phones which have android Oreo and above. If you get this for 1499 or 1599 or anything lower then these are excellent value for money.",Sindhudurg District,0,0,00:00:00,0,positive,80
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Best in the market!,"The vocals are perfect clear.But in the case of bass we need to compromise a bit.Built quality is good but black colour will be better than yellow and give these buds a standard look.I bought this product n 24th feb 20,so after a detailed use i wil update about  the battery backup.Overall at this range, i suggest realme buds rather than anyother.Thankyou realme for this product.",Ahmednagar,0,0,00:00:00,0,positive,66
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Simply awesome,I really love this product  I review this after a one month of using excellent sound quality bass and battery back up is excellent u blindly go for it without other option user friendly easy connect crystal clear sound quality when calling and noise cancellation is also working great product from realme ..thanks Flipkart,Ahmedabad,0,0,00:00:00,0,positive,54
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Best in the market!,"Best for bass lovers.At this 1500 price range best bluetooth headset,If you go for more price you can find more clear sound headsets, but at this range best bluetooth headset...",Hyderabad,0,0,00:00:00,0,positive,30
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Wonderful,Don't think too much just buy it if you want to listen good Music it has Good Bass And Good Sound With Quality before i purchased.I saw lots Of negative review about bass but now I can say It has Good Thump Bass and of course battery backup is also mind-blowing.,New Town,0,0,00:00:00,0,positive,51
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Excellent,Over a bang for the buck. Best wireless earphone available at this price segment. Bass is phenomenal and overall build quality is great. Battery backup is decent too. Getting 8-10 hours of playback time.,New Delhi,0,0,00:00:00,0,positive,34
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Brilliant,"It's really awesome. Sound is perfect I am the person who use earphones at 100 volume but in this I use 60-70% is max for me although 100 volume on this is superb. Design quality is awesome and the magnet feature is handy, also battery backup is greatâ™¥ï¸ Loved it",Kollam,0,1,00:00:00,-1,positive,50
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Mind-blowing purchase,Battery life excellent good fitting but this color coding like yellow black some time look like not good,Nagaon,0,0,00:00:00,0,positive,18
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Value-for-money,"In this price, it is a very good product.Positives: Battery is very very good, connectivity is good, Light on ears, sound is ok.Negative: Bass is not that much great like they are promoting.",Unnao,0,0,00:00:00,0,positive,33
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Awesome,Very good product to a very nice very fast delivery thank you your Flipkart,Chennai,0,0,00:00:00,0,positive,14
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5,Terrific,"This is one of the best wireless headphone...And the colour of this headphone is also goodI wish it would be more better if the price point would be approximately 1400-1500rs.Now let's talk about this headphone1)Sound Quality is superb, best in this price point, it's not so much good for gaming. I mean no earphones are perfect for gaming as much I've experienced. For better gaming experience just go for headphones like jbl or sonyâœ“ 3/52)If you definitely want an wireless headphone just g...",Surat,0,0,00:00:00,0,positive,83
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4,Nice product,"I have tried many products from boats to NuRepublic. I can suggest Proudly that realme is the best for anyone looking for good sound quality, with great battery backup and most importantly the calls. Call quality is decent in outdoors, you are required to put mic closer to your mouth in traffic, where as in home it is unbeatable at this price.Battery backup is one of the USP of this product.",Ranchi,0,0,00:00:00,0,positive,71
